\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Sociodemography\,phv00259608,AGE
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Sociodemography\,phv00259609,SEX
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Sociodemography\,phv00259610,RACE
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Subject IDs and Consents\,phv00259597,SUBJECT_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Subject IDs and Consents\,phv00259598,CONSENT
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Pedigree\,phv00259599,FAMILY_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Pedigree\,phv00259600,SUBJECT_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Pedigree\,phv00259601,FATHER
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Pedigree\,phv00259602,MOTHER
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Pedigree\,phv00259603,SEX
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259604,SUBJECT_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259605,SAMPLE_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259606,SAMPLE_USE
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Other IDs and Administration\,phv00259607,SUBJECT_ID
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Sociodemography and Administration\Other IDs and Administration\,phv00259611,VISIT
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259608,AGE
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259609,SEX
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259622,BMI
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259612,HBPRESSURE
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259613,HBPORRX
\GeneSTAR NextGen Functional Genomics of Platelet Aggregation\Physical Observations\,phv00259614,SBPAVE
