\CARDIA Cohort\Subjects\,phv00112394,SUBJID
\CARDIA Cohort\Subjects\,phv00112395,Consent
\CARDIA Cohort\Subjects\,phv00124462,SOURCE_SUBJID
\CARDIA Cohort\Subjects\,phv00124461,SUBJ_SOURCE
\CARDIA Cohort\Samples\,phv00112396,SUBJID
\CARDIA Cohort\Samples\,phv00112397,SAMPID
\CARDIA Cohort\Samples\,phv00124460,CHIPGENOTYPED
\CARDIA Cohort\Samples\,phv00124458,SAMP_SOURCE
\CARDIA Cohort\Samples\,phv00124459,SOURCE_SAMPID
\CARDIA Cohort\Samples\,phv00190545,SAMPLE_USE
\CARDIA Cohort\Samples\,phv00190546,STUDY
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112958,Individual_ID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112959,A07DRINK
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112960,A07WINE
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112961,A07BEER
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112962,A07LIQR
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112963,A07PST24
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112964,A07NUMDR
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112965,A07DAYMO
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112966,A07NODRK
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112967,A07YRAGO
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112968,A07USNUM
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112969,A07PSWNE
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112970,A07PSBER
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112971,A07PSLIQ
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112972,A07PSOTH
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112973,A07HELP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Alcohol Use Questionnaire\",phv00112974,A07MLALC
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112462,Individual_ID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112463,A02SMOKE
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112464,A02TIME
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112465,A02DTSMK
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112466,A02TMSMK
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112467,A02ARMCI
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112468,A02TEMP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112469,A02PULSE
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112470,A02CUFF
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112471,A02POP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112472,A02PIL
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112473,A02MAXZE
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112474,A02PILRZ
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112475,A02R1S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112476,A02R1D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112477,A02RZ1S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112478,A02RZ1D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112479,A02SBP1
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112480,A02DBP1
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112481,A02R2S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112482,A02R2D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112483,A02RZ2S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112484,A02RZ2D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112485,A02SBP2
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112486,A02DBP2
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112487,A02R3S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112488,A02R3D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112489,A02RZ3S
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112490,A02RZ3D
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112491,A02SBP3
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112492,A02DBP3
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112493,A02MACID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112494,A02SBP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure\",phv00112495,A02DBP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113663,Individual_ID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113664,A21FEVER
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113665,A21INJUR
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113666,A21ASMA
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113667,A21SBP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113668,A21DBP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113669,A21CARD5
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113670,A21MED
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113671,A21CHEST
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113672,A21CARD8
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113673,A21DZ
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113674,A21PULM
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113675,A21ECG
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113676,A21REFUS
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113677,A21DISCR
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Blood Pressure and Respiratory Function\",phv00113678,A21EQUIP
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112401,Individual_ID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112402,AL3COLDT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112403,AL3RECDT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112404,AL3URICA
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112405,AL3TBILI
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112406,AL3_SGOT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112407,AL3ALKPH
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112408,AL3TPROT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112409,AL3ALBUM
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112410,AL3CALCM
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112411,AL3_PHOS
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112412,AL3_GGT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112413,AL3CREAT
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Chemistries\",phv00112414,AL3_GLU
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Cotinine\",phv00112415,Individual_ID
"\CARDIA Cohort\Phenotype\1985-1986, Year 0\Cotinine\",phv00112416,AL2COT
