\The Jackson Heart Study (JHS)\Subjects\,phv00124545,SUBJECT_ID
\The Jackson Heart Study (JHS)\Subjects\,phv00124547,SUBJECT_SOURCE
\The Jackson Heart Study (JHS)\Subjects\,phv00124548,SOURCE_SUBJECT_ID
\The Jackson Heart Study (JHS)\Subjects\,phv00400680,SUBJECT_SOURCE2
\The Jackson Heart Study (JHS)\Subjects\,phv00400681,SOURCE_SUBJECT_ID2
\The Jackson Heart Study (JHS)\Subjects\,phv00124546,CONSENT
\The Jackson Heart Study (JHS)\Samples\,phv00128692,SUBJECT_ID
\The Jackson Heart Study (JHS)\Samples\,phv00128693,SAMPLE_ID
\The Jackson Heart Study (JHS)\Samples\,phv00128694,SAMPLE_SOURCE
\The Jackson Heart Study (JHS)\Samples\,phv00128695,SOURCE_SAMPLE_ID
\The Jackson Heart Study (JHS)\Samples\,phv00172037,SAMPLE_USE
\The Jackson Heart Study (JHS)\Samples\,phv00172038,STUDY
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Sociodemography and Administration\,phv00126001,SUBJECT_ID
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Sociodemography and Administration\,phv00401924,VERS
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Sociodemography and Administration\,phv00401812,VISIT
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Sociodemography and Administration\,phv00401901,CSTA94
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Aorta Exam\,phv00401896,CSTA89
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401829,CSTA20
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401830,CSTA21
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401831,CSTA22
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401832,CSTA23
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00126002,CSTA24
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00126003,CSTA69
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401874,CSTA66
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401875,CSTA67
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Agatston Score\,phv00401876,CSTA68
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Abdomen Scan\,phv00401921,CSTA114
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Abdomen Scan\,phv00401922,CSTA115
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Coronary Scan\,phv00401919,CSTA112
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Coronary Scan\,phv00401920,CSTA113
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401843,CSTA35
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401844,CSTA36
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401845,CSTA37
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401846,CSTA38
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401847,CSTA39
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401885,CSTA78
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401886,CSTA79
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401887,CSTA80
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calcium\,phv00401888,CSTA81
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calibration\,phv00401813,CSTA4
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calibration\,phv00401814,CSTA5
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calibration\,phv00401859,CSTA51
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Calibration\,phv00401860,CSTA52
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Coronary Artery\,phv00401900,CSTA93
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Data Record/Date of CT Scan\,phv00401923,CSTAflag
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Data Record/Date of CT Scan\,phv00401925,CSTA2
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401907,CSTA100
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401908,CSTA101
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401909,CSTA102
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401910,CSTA103
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401911,CSTA104
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401915,CSTA108
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401916,CSTA109
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401917,CSTA110
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Fat\,phv00401918,CSTA111
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Flag Variable\,phv00401856,CSTA48
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Flag Variable\,phv00401857,CSTA49
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Flag Variable\,phv00401858,CSTA50
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Flag Variable\,phv00401897,CSTA90
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Flag Variable\,phv00401898,CSTA91
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Heart Selected for QC\,phv00401855,CSTA47
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Image Slice Number\,phv00401912,CSTA105
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Image Slice Number\,phv00401913,CSTA106
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Image Slice Number\,phv00401914,CSTA107
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Images\,phv00401899,CSTA92
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Images\,phv00401902,CSTA95
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Images\,phv00401905,CSTA98
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Images\,phv00401906,CSTA99
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401816,CSTA7
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401817,CSTA8
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401861,CSTA53
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401862,CSTA54
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401815,CSTA6
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Known Value of Rod\,phv00401863,CSTA55
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Least Squares\,phv00401823,CSTA14
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Least Squares\,phv00401869,CSTA61
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Mean of Lesions Left\,phv00401838,CSTA30
\The Jackson Heart Study (JHS)\Subject Phenotype\Agatston Score All Coronary\Visit 6\Mean of Lesions Left\,phv00401839,CSTA31
