\NHLBI TOPMed: Partners HealthCare Biobank\Affection Status\,phv00253775,AFFECTION_STATUS
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Sociodemography\,phv00265979,sex
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Sociodemography\,phv00265980,race
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Sociodemography\,phv00265981,ethnicity
"\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00253773,SUBJECT_ID
"\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00253774,CONSENT
"\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00318336,SUBJECT_SOURCE
"\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00318337,SOURCE_SUBJECT_ID
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject Sample Mapping\,phv00253776,SUBJECT_ID
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Subject Sample Mapping\,phv00253777,SAMPLE_ID
\NHLBI TOPMed: Partners HealthCare Biobank\Sociodemography and Administration\Other IDs\,phv00265976,SUBJECT_ID
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265977,af_status
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265978,age_diagnosis
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265982,height
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265983,weight
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265984,hypertension
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265985,diabetes
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265986,heart_failure
\NHLBI TOPMed: Partners HealthCare Biobank\Physical Observatons\,phv00265987,myocardial_infarction
\NHLBI TOPMed: Partners HealthCare Biobank\Laboratory Measurements\,phv00265988,ecg_pr_int
\NHLBI TOPMed: Partners HealthCare Biobank\Laboratory Measurements\,phv00265989,ecg_qrs_int
\NHLBI TOPMed: Partners HealthCare Biobank\Laboratory Measurements\,phv00265990,ecg_qt_int
\NHLBI TOPMed: Partners HealthCare Biobank\Laboratory Measurements\,phv00265991,ecg_ventricular_rate
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00253779,SAMPLE_ID
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00253780,BODY_SITE
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00253781,ANALYTE_TYPE
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00253782,IS_TUMOR
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00318338,SEQUENCING_CENTER
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00318339,Funding_Source
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00318340,TOPMed_Phase
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00318341,TOPMed_Project
\NHLBI TOPMed: Partners HealthCare Biobank\Sample Attributes\,phv00318342,Study_Name
