\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Sociodemography\,phv00217808,BirthPlace
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Sociodemography\,phv00217809,Race
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Subject IDs and Consents\,phv00217793,SUBJECT_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Subject IDs and Consents\,phv00217794,Consent
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Pedigree\,phv00217795,FAMILY_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Pedigree\,phv00217796,SUBJECT_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Pedigree\,phv00217797,subj_mom
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Pedigree\,phv00217798,subj_dad
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Pedigree\,phv00217799,gender
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00217800,SUBJECT_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00217801,SAMPLE_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00217802,SAMPLE_USE
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sociodemography and Administration\Other IDs\,phv00217807,SUBJECT_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Physical Observations\,phv00217805,GENDER
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Physical Observations\,phv00217806,AGE
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Physical Observations\,phv00217803,D_BL_MAP
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Physical Observations\,phv00217804,D_LH_MAP
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sample Attributes\,phv00217810,SAMPLE_ID
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sample Attributes\,phv00217811,BODY_SITE
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sample Attributes\,phv00217812,ANALYTE_TYPE
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sample Attributes\,phv00217813,IS_TUMOR
\Genetic Epidemiology Network of Salt Sensitivity (GenSalt)\Sample Attributes\,phv00217814,GENOTYPING_CENTER
