\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273202,FAMILY_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273203,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273204,MOTHER
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273205,FATHER
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273206,SEX
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00283977,UNANNOTATED_DEG2
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Other IDs\,phv00273210,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375339,EVER_SMOKED_CIGARETTES
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375340,AGE_START_SMOKING
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375341,CURRENT_SMOKING
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375342,AGE_STOPPED_SMOKING
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375343,DAILY_NR_CIGARETTES
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375344,EVER_SMOKED_CIGARS
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375345,EVER_SMOKED_PIPE
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375346,MOTHER_SMOKED
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375347,FATHER_SMOKED
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375320,AGE_ONSET_ASTHMA
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375321,ALLERGIC_RHINITIS
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Affection Status\,phv00273213,AFFECTION_STATUS
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Sociodemography\,phv00273211,AGE
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Sociodemography\,phv00273212,SEX
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Subject IDs and Consents\,phv00273199,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Subject IDs and Consents\,phv00273200,CONSENT
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273202,FAMILY_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273203,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273204,MOTHER
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273205,FATHER
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00273206,SEX
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Pedigree\,phv00283977,UNANNOTATED_DEG2
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Subject Sample Mapping\,phv00273207,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Subject Sample Mapping\,phv00273208,SAMPLE_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Sociodemography and Administration\Other IDs\,phv00273210,SUBJECT_ID
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375339,EVER_SMOKED_CIGARETTES
\NHLBI TOPMed: The Genetics and Epidemiology of Asthma in Barbados\Medical History\,phv00375340,AGE_START_SMOKING
