\CCF AFIB GWAS study\Phenotype Data\Affection Status\,phv00219058,AfibYes
\CCF AFIB GWAS study\Phenotype Data\Sociodemography and Administration\,phv00219056,age
\CCF AFIB GWAS study\Phenotype Data\Sociodemography and Administration\,phv00219057,sex
\CCF AFIB GWAS study\Phenotype Data\Sociodemography and Administration\,phv00219055,subjectID
\CCF AFIB GWAS study\Sample Attribute Information\,phv00219061,analyte_type
\CCF AFIB GWAS study\Sample Attribute Information\,phv00219060,body_site
\CCF AFIB GWAS study\Sample Attribute Information\,phv00219062,histological_type
\CCF AFIB GWAS study\Sample Attribute Information\,phv00219063,is_tumor
\CCF AFIB GWAS study\Sample Attribute Information\,phv00219059,sampleID
\CCF AFIB GWAS study\Subject - Consent Information\,phv00219051,consent
\CCF AFIB GWAS study\Subject - Consent Information\,phv00219050,subjectID
\CCF AFIB GWAS study\Subject - Sample Mapping\,phv00219053,sampleID
\CCF AFIB GWAS study\Subject - Sample Mapping\,phv00219054,SAMPLE_USE
\CCF AFIB GWAS study\Subject - Sample Mapping\,phv00219052,subjectID
