\Heart and Vascular Health Study (HVH)\Affection Status\,phv00259376,ccs
\Heart and Vascular Health Study (HVH)\Affection Status\,phv00259387,sttype
\Heart and Vascular Health Study (HVH)\Affection Status\,phv00259388,vttype
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Sociodemography\,phv00259380,race
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Sociodemography\,phv00259381,ethnicity
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Sociodemography\,phv00328535,edu
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Subject IDs and Consents\,phv00259369,SUBJECT_ID
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Subject IDs and Consents\,phv00259370,CONSENT
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259372,SUBJECT_ID
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259373,SAMPLE_ID
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Subject Sample Mapping and Sample Use\,phv00259374,SAMPLE_USE
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Other IDs and Index Year\,phv00259375,SUBJECT_ID
\Heart and Vascular Health Study (HVH)\Sociodemography and Administration\Other IDs and Index Year\,phv00259377,indexy
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259382,priormi
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259383,priorstk
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259384,priorvt
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259385,prioraf
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259386,priorchd
\Heart and Vascular Health Study (HVH)\Medical History\,phv00328531,priorsttype
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259389,htnind
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259390,dmind
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259391,lipidind
\Heart and Vascular Health Study (HVH)\Medical History\,phv00328532,copd
\Heart and Vascular Health Study (HVH)\Medical History\,phv00328533,pstm
\Heart and Vascular Health Study (HVH)\Medical History\,phv00328534,alcohol
\Heart and Vascular Health Study (HVH)\Medical History\,phv00259394,smoke
\Heart and Vascular Health Study (HVH)\Medical History\,phv00328536,apnea
\Heart and Vascular Health Study (HVH)\Physical Observations\,phv00259378,age
\Heart and Vascular Health Study (HVH)\Physical Observations\,phv00259379,sex
\Heart and Vascular Health Study (HVH)\Physical Observations\,phv00259392,height
\Heart and Vascular Health Study (HVH)\Physical Observations\,phv00259393,weight
\Heart and Vascular Health Study (HVH)\Laboratory Measurements\,phv00259395,echodiam
\Heart and Vascular Health Study (HVH)\Laboratory Measurements\,phv00259396,eflt50
\Heart and Vascular Health Study (HVH)\Laboratory Measurements\,phv00328536,apnea
\Heart and Vascular Health Study (HVH)\Laboratory Measurements\,phv00328537,polyind
\Heart and Vascular Health Study (HVH)\Laboratory Measurements\,phv00328538,polyevnt
\Heart and Vascular Health Study (HVH)\Lifestyle and Environment\,phv00259394,smoke
\Heart and Vascular Health Study (HVH)\Lifestyle and Environment\,phv00328534,alcohol
\Heart and Vascular Health Study (HVH)\Sample Attributes\,phv00259397,SAMPLE_ID
\Heart and Vascular Health Study (HVH)\Sample Attributes\,phv00259398,BODY_SITE
\Heart and Vascular Health Study (HVH)\Sample Attributes\,phv00259399,ANALYTE_TYPE
