\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Sociodemography\,phv00405787,AGE
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Sociodemography\,phv00405788,SEX
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405772,SUBJECT_ID
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405773,CONSENT
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405774,SUBJECT_SOURCE
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405775,SOURCE_SUBJECT_ID
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405776,SUBJECT_SOURCE2
"\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject IDs, Consents, and Subject Aliases\",phv00405777,SOURCE_SUBJECT_ID2
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Pedigree\,phv00405778,FAMILY_ID
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Pedigree\,phv00405779,SUBJECT_ID
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Pedigree\,phv00405780,FATHER
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Pedigree\,phv00405781,MOTHER
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Pedigree\,phv00405782,SEX
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject Sample Mapping\,phv00405784,SUBJECT_ID
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Subject Sample Mapping\,phv00405783,SAMPLE_ID
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Other IDs and Source\,phv00405785,SUBJECT_ID
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Sociodemography and Administration\Other IDs and Source\,phv00405786,SUBJECT_SOURCE
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Physical Observations\Anthropometric Measures\,phv00405789,HEIGHT
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Physical Observations\Anthropometric Measures\,phv00405790,WEIGHT
\NHLBI TOPMed: Rare Variants for Hypertension in Taiwan Chinese (THRV)\Physical Observations\Anthropometric Measures\,phv00405791,BMI
